"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.17deg 8d NPP","VIIRS Ocean Mapped OceanColor 4km Daily Euphotic Depth","ETOPO1 Elevation","OSCAR 1/3deg 5d Surface Currents Zonal Velocity","OSCAR 1/3deg 5d Surface Currents Meridional Velocity","MODIS Ocean Aqua OceanColor 4km Daily Daytime SST"
"1940489792","true","2011-12-14 22:52:57.000","-1.238814777","-65.78606555","-57534.44376-2660581.036","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4855","NaN","NaN","NaN"
"1940489793","true","2011-12-14 23:22:57.000","-1.134259766","-65.70694282","-52856.43949-2669631.21","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4819","NaN","NaN","NaN"
"1940489794","true","2011-12-14 23:52:57.000","-1.109609364","-65.63432461","-51867.01513-2677869.911","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4497","0.011044945558890625","2.946091160106009E-4","NaN"
"1940489795","true","2011-12-15 00:22:57.000","-1.074157372","-65.51864461","-50455.55278-2690994.454","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-3888","0.011113355452062412","7.354705700244837E-4","NaN"
"1940489796","true","2011-12-15 00:52:57.000","-1.135927296","-65.40181203","-53618.9564-2704167.244","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4908","0.011150806785998564","9.768223507148966E-4","NaN"
"1940489797","true","2011-12-15 01:22:57.000","-1.187188665","-65.30623245","-56262.65552-2714944.517","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4790","0.0056653869287286735","-0.005610302969701539","NaN"
"1940489798","true","2011-12-15 01:52:57.000","-1.233344825","-65.18563186","-58743.94547-2728563.985","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4682","-0.001529175759794451","-0.011845488857463993","NaN"
"1940489799","true","2011-12-15 02:22:57.000","-1.238463349","-65.12312202","-59140.88256-2735644.317","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4811","-0.006018153491379241","-0.015460781620205153","NaN"
"1940489800","true","2011-12-15 02:52:57.000","-1.237840243","-65.11541524","-59130.01022-2736518.651","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4811","-0.006576171298133635","-0.01588417278366183","NaN"
"1940489801","true","2011-12-15 03:22:57.000","-1.24334114","-65.11402135","-59396.16941-2736670.984","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4864","-0.006702313982773817","-0.015928889540095498","NaN"
"1940489802","true","2011-12-15 03:52:57.000","-1.249922528","-65.11312018","-59712.75098-2736766.307","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4864","-0.0067973932984422706","-0.01594029709637686","NaN"
"1940489803","true","2011-12-15 04:22:57.000","-1.256915214","-65.11274589","-60047.69128-2736801.432","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4864","-0.006854793299349865","-0.015921688313459414","NaN"
"1940489804","true","2011-12-15 04:52:57.000","-1.265491148","-65.08881389","-60517.26744-2739505.656","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5021","-0.008722880399258361","-0.017000958973219057","NaN"
"1940489805","true","2011-12-15 05:22:57.000","-1.215213936","-65.06063601","-58181.09437-2742752.685","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4927","-0.010273956312524864","-0.01868077535475117","NaN"
"1940489806","true","2011-12-15 05:52:57.000","-1.209708883","-65.05621443","-57928.15421-2743259.641","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4972","-0.010475608653706262","-0.018929932878564214","NaN"
"1940489807","true","2011-12-15 06:22:57.000","-1.131549086","-65.04831899","-54203.57985-2744231.445","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4824","-0.009813812450067641","-0.021020428160586864","NaN"
"1940489808","true","2011-12-15 06:52:57.000","-1.074347487","-65.04299315","-51475.15905-2744888.163","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4738","-0.009669817882699218","-0.023188534129197413","NaN"
"1940489809","true","2011-12-15 07:22:57.000","-1.077331509","-65.04461731","-51614.65185-2744701.292","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4760","-0.009613415906692251","-0.022934343701093794","NaN"
"1940489810","true","2011-12-15 07:52:57.000","-1.078808025","-65.04644711","-51681.47543-2744492.454","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4760","-0.00954308280774783","-0.022712704719205595","NaN"
"1940489811","true","2011-12-15 08:22:57.000","-1.041829504","-65.03575683","-49932.22483-2745737.591","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4760","-0.00992171500510781","-0.02507679739465883","NaN"
"1940489812","true","2011-12-15 08:52:57.000","-0.930096087","-65.01692654","-44612.29844-2747965.421","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4684","-0.004354826765529354","-0.02743725443788282","NaN"
"1940489813","true","2011-12-15 09:22:57.000","-0.844504766","-65.00778226","-40522.48977-2749066.195","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4675","2.9977758009359248E-5","-0.02550096448065208","NaN"
"1940489814","true","2011-12-15 09:52:57.000","-0.839980876","-65.00785913","-40305.3044-2749060.666","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4658","2.3802641972657832E-4","-0.02546080812495663","NaN"
"1940489815","true","2011-12-15 10:22:57.000","-0.834968424","-65.00760475","-40065.22653-2749093.036","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4658","4.587595082341058E-4","-0.025436174121006246","NaN"
"1940489816","true","2011-12-15 10:52:57.000","-0.786860851","-65.0096846","-37753.73637-2748889.792","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4544","0.002381288517062456","-0.02563188862198107","NaN"
"1940489817","true","2011-12-15 11:22:57.000","-0.7446369","-65.01097734","-35726.03447-2748770.234","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4510","0.0037442746785922654","-0.026655784389674808","NaN"
"1940489818","true","2011-12-15 11:52:57.000","-0.739302516","-65.00962378","-35472.09794-2748927.081","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4493","0.0039063718477839295","-0.02691442271603388","NaN"
"1940489819","true","2011-12-15 12:22:57.000","-0.734361979","-65.00790465","-35237.56106-2749125.131","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4541","0.004058372615512614","-0.027189119462010903","NaN"
"1940489820","true","2011-12-15 12:52:57.000","-0.695730889","-65.03030888","-33353.12457-2746607.026","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4431","0.004516642535079497","-0.026355150545873257","NaN"
"1940489821","true","2011-12-15 13:22:57.000","-0.649086514","-65.05630071","-31083.70903-2743685.336","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4402","0.01084737391950388","-0.025591258351606392","NaN"
"1940489822","true","2011-12-15 13:52:57.000","-0.604705325","-65.04922095","-28966.92182-2744511.539","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4407","0.01064049157152381","-0.02590312139646172","NaN"
"1940489823","true","2011-12-15 14:22:57.000","-0.563869567","-65.03975687","-27021.41481-2745604.893","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4400","0.010543837583552047","-0.026045733018478567","NaN"
"1940489824","true","2011-12-15 14:52:57.000","-0.523427095","-65.02204747","-25101.76223-2747631.977","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4392","0.010323454821151342","-0.02629913533220697","NaN"
"1940489825","true","2011-12-15 15:22:57.000","-0.460345839","-64.9912413","-22104.74958-2751152.5","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4359","0.006477587291193456","-0.028503913906830203","NaN"
"1940489826","true","2011-12-15 15:52:57.000","-0.439382653","-64.97776262","-21109.89223-2752689.511","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4344","0.006510712287835212","-0.028363339929724198","NaN"
"1940489827","true","2011-12-15 16:22:57.000","-0.408082074","-64.96124968","-19619.44355-2754574.079","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4317","0.006524293053532564","-0.02811605728635756","NaN"
"1940489828","true","2011-12-15 16:52:57.000","-0.372447741","-64.93895556","-17922.71317-2757115.282","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4317","0.006470199313005369","-0.027568140816983562","NaN"
"1940489829","true","2011-12-15 17:22:57.000","-0.364592502","-64.93138791","-17550.17732-2757976.403","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4317","0.006442872820609619","-0.02735092680773227","NaN"
"1940489830","true","2011-12-15 17:52:57.000","-0.377349658","-64.91552778","-18176.10535-2759772.126","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4350","0.006380684329827205","-0.0269251585255594","NaN"
"1940489831","true","2011-12-15 18:22:57.000","-0.418165038","-64.88884769","-20164.15714-2762786.179","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4419","0.00630032188693118","-0.026224555627993754","NaN"
"1940489832","true","2011-12-15 18:52:57.000","-0.515909229","-64.8649548","-24901.73954-2765459.383","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-4495","0.006285225358093744","-0.025672534390448743","NaN"
"1940489833","true","2011-12-15 19:22:57.000","-0.716076694","-64.80178822","-34652.53638-2772525.24","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5004","0.005659305817957084","-0.029168311173912657","NaN"
"1940489834","true","2011-12-15 19:52:57.000","-1.028086585","-64.67068238","-50017.1357-2787180.818","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5130","0.013017187731464368","-0.03143116563293771","NaN"
"1940489835","true","2011-12-15 20:22:57.000","-1.28126473","-64.55100761","-62636.59637-2800525.363","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5119","0.010520760432894367","-0.022257578532615147","NaN"
"1940489836","true","2011-12-15 20:52:57.000","-1.423316674","-64.47644518","-69790.15531-2808832.959","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5020","0.00843255680891942","-0.012751420906927439","NaN"
"1940489837","true","2011-12-15 21:22:57.000","-1.534244875","-64.40474137","-75446.34849-2816841.151","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5104","0.005937510294218322","-0.011878612549051823","NaN"
"1940489838","true","2011-12-15 21:52:57.000","-1.660314225","-64.33493495","-81874.12065-2824602.936","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5170","0.0023184890819914162","-0.00878789226155751","NaN"
"1940489839","true","2011-12-15 22:22:57.000","-1.925433586","-64.19725993","-95469.43335-2839846.769","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5107","-0.0022912557896646243","-0.008821538348252425","NaN"
"1940489840","true","2011-12-15 22:52:57.000","-2.124319407","-64.0720105","-105854.9694-2853743.93","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5039","-0.005554178412201117","-0.009096424806810794","NaN"
"1940489841","true","2011-12-15 23:22:57.000","-2.35682611","-63.92707773","-118113.2865-2869781.301","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","NaN","-5120","NaN","NaN","NaN"
