"event-id","visible","timestamp","location-long","location-lat","comments","modelled","study-specific-measurement","tag-tech-spec","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","OSU Ocean NPP 0.083deg 8d NPP","ETOPO1 Elevation","MODIS Ocean Aqua OceanColor 4km 8d Daytime SST"
"1940490163","true","2011-12-22 16:22:57.000","-1.229124509","-58.33858154","-75426.80403-3515489.718","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4774","NaN"
"1940490164","true","2011-12-22 16:52:57.000","-1.227105681","-58.33378985","-75314.91077-3516051.457","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4774","NaN"
"1940490165","true","2011-12-22 17:22:57.000","-1.221822822","-58.3298028","-75000.64095-3516523.597","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4750","NaN"
"1940490166","true","2011-12-22 17:52:57.000","-1.217028757","-58.32604095","-74715.73043-3516968.801","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4750","NaN"
"1940490167","true","2011-12-22 18:22:57.000","-1.219668618","-58.32282986","-74885.74929-3517340.04","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4732","NaN"
"1940490168","true","2011-12-22 18:52:57.000","-1.242442399","-58.31924434","-76292.88055-3517728.374","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4769","NaN"
"1940490169","true","2011-12-22 19:22:57.000","-1.274557951","-58.30324546","-78306.16953-3519551.958","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4692","NaN"
"1940490170","true","2011-12-22 19:52:57.000","-1.30913133","-58.28182481","-80487.0466-3522003.818","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4590","NaN"
"1940490171","true","2011-12-22 20:22:57.000","-1.319710057","-58.27637656","-81151.97361-3522624.736","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4590","NaN"
"1940490172","true","2011-12-22 20:52:57.000","-1.348544008","-58.26532546","-82955.07696-3523873.209","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4460","NaN"
"1940490173","true","2011-12-22 21:22:57.000","-1.396209837","-58.25561642","-85914.26733-3524936.139","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4360","NaN"
"1940490174","true","2011-12-22 21:52:57.000","-1.419441059","-58.25192199","-87354.16998-3525332.207","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4372","NaN"
"1940490175","true","2011-12-22 22:22:57.000","-1.426486264","-58.25735371","-87771.86451-3524687.483","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4386","NaN"
"1940490176","true","2011-12-22 22:52:57.000","-1.426281712","-58.26066223","-87749.66667-3524301.654","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4494","NaN"
"1940490177","true","2011-12-22 23:22:57.000","-1.418647415","-58.26020426","-87281.39891-3524366.765","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4488","NaN"
"1940490178","true","2011-12-22 23:52:57.000","-1.422980036","-58.25946473","-87550.05-3524446.467","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","NaN","-4488","NaN"
"1940490179","true","2011-12-23 00:22:57.000","-1.413188434","-58.26159762","-86941.59488-3524212.445","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","168.60032711074717","-4488","NaN"
"1940490180","true","2011-12-23 00:52:57.000","-1.410287104","-58.27598449","-86721.8-3522537.8","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","169.05149713684744","-4611","NaN"
"1940490181","true","2011-12-23 01:22:57.000","-1.388740259","-58.27849472","-85389.99441-3522277.212","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","166.39501530496457","-4614","NaN"
"1940490182","true","2011-12-23 01:52:57.000","-1.387673577","-58.27913372","-85322.61329-3522204.229","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","166.12972668735455","-4614","NaN"
"1940490183","true","2011-12-23 02:22:57.000","-1.387049987","-58.28283324","-85273.82492-3521773.42","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.9388247405327","-4614","NaN"
"1940490184","true","2011-12-23 02:52:57.000","-1.387338026","-58.28676053","-85280.43013-3521314.681","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.86510621212093","-4614","NaN"
"1940490185","true","2011-12-23 03:22:57.000","-1.39180068","-58.28983213","-85545.98916-3520949.582","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","166.39740127212286","-4615","NaN"
"1940490186","true","2011-12-23 03:52:57.000","-1.378920248","-58.29201099","-84748.33616-3520714.46","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","164.33642191034176","-4750","NaN"
"1940490187","true","2011-12-23 04:22:57.000","-1.382774998","-58.29516892","-84976.30747-3520340.24","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","164.58472007979452","-4750","NaN"
"1940490188","true","2011-12-23 04:52:57.000","-1.388481414","-58.2987518","-85316.7841-3519913.665","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.0257743187367","-4750","NaN"
"1940490189","true","2011-12-23 05:22:57.000","-1.384837154","-58.30077996","-85087.1808-3519682.417","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","164.25758148958195","-4750","NaN"
"1940490190","true","2011-12-23 05:52:57.000","-1.381577527","-58.30277053","-84881.33958-3519454.974","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","163.56789435003145","-4750","NaN"
"1940490191","true","2011-12-23 06:22:57.000","-1.375558523","-58.30420604","-84507.593-3519296.363","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","162.57179416496493","-4750","NaN"
"1940490192","true","2011-12-23 06:52:57.000","-1.35416833","-58.30324673","-83196.37688-3519439.609","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","164.75646955200676","-4749","NaN"
"1940490193","true","2011-12-23 07:22:57.000","-1.321098315","-58.30079522","-81171.60802-3519773.114","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","168.4948632009934","-4733","NaN"
"1940490194","true","2011-12-23 07:52:57.000","-1.311799014","-58.30135638","-80598.83623-3519720.759","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","169.3669894198304","-4733","NaN"
"1940490195","true","2011-12-23 08:22:57.000","-1.309577339","-58.30150001","-80461.97391-3519707.121","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","169.46381762207346","-4733","NaN"
"1940490196","true","2011-12-23 08:52:57.000","-1.307839025","-58.30215222","-80353.45085-3519633.451","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","169.47107487071577","-4720","NaN"
"1940490197","true","2011-12-23 09:22:57.000","-1.296666778","-58.30257805","-79666.02247-3519599.362","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","170.5501199034881","-4720","NaN"
"1940490198","true","2011-12-23 09:52:57.000","-1.27543264","-58.30260495","-78361.56382-3519625.505","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","169.319575273648","-4707","NaN"
"1940490199","true","2011-12-23 10:22:57.000","-1.274123959","-58.30414364","-78277.17916-3519447.738","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","168.93872011717568","-4692","NaN"
"1940490200","true","2011-12-23 10:52:57.000","-1.273246657","-58.30577993","-78219.04615-3519257.993","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","168.59575496516197","-4692","NaN"
"1940490201","true","2011-12-23 11:22:57.000","-1.27346404","-58.30841966","-78225.55082-3518949.661","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","168.29100630983214","-4785","NaN"
"1940490202","true","2011-12-23 11:52:57.000","-1.274741923","-58.31168152","-78295.56512-3518567.289","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","168.0463806042874","-4785","NaN"
"1940490203","true","2011-12-23 12:22:57.000","-1.276543069","-58.31503706","-78397.44939-3518173.275","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.84492945525335","-4811","NaN"
"1940490204","true","2011-12-23 12:52:57.000","-1.279165492","-58.31853089","-78549.37253-3517762.001","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.71134116006596","-4811","NaN"
"1940490205","true","2011-12-23 13:22:57.000","-1.282193999","-58.32276582","-78724.25212-3517263.697","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.5605616743399","-4811","NaN"
"1940490206","true","2011-12-23 13:52:57.000","-1.284889614","-58.32786139","-78876.39446-3516665.433","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.31220832831298","-4852","NaN"
"1940490207","true","2011-12-23 14:22:57.000","-1.287263005","-58.33334967","-79007.67753-3516021.801","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","167.0015517920037","-4852","NaN"
"1940490208","true","2011-12-23 14:52:57.000","-1.276507261","-58.33314118","-78348.17952-3516060.896","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","165.8583883406048","-4852","NaN"
"1940490209","true","2011-12-23 15:22:57.000","-1.270560427","-58.33628271","-77975.11111-3515702.467","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","164.93983710689997","-4827","NaN"
"1940490210","true","2011-12-23 15:52:57.000","-1.2231763","-58.35276148","-75026.5157-3513843.121","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","159.2607738640879","-4738","NaN"
"1940490211","true","2011-12-23 16:22:57.000","-1.266905509","-58.36410399","-77679.06014-3512461.58","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","162.36885398831765","-4853","NaN"
"1940490212","true","2011-12-23 16:52:57.000","-1.298413745","-58.37022337","-79594.4496-3511704.463","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","163.48169431375047","-4921","NaN"
"1940490213","true","2011-12-23 17:22:57.000","-1.309820662","-58.3703248","-80293.31663-3511676.715","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","162.3818659641831","-4926","NaN"
"1940490214","true","2011-12-23 17:52:57.000","-1.320880664","-58.36931161","-80973.91146-3511779.343","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","161.3868325882289","-4926","NaN"
"1940490215","true","2011-12-23 18:22:57.000","-1.324356286","-58.37092604","-81182.58563-3511586.094","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","160.8701838408772","-4926","NaN"
"1940490216","true","2011-12-23 18:52:57.000","-1.324165978","-58.36816225","-81178.37443-3511908.773","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","160.91709437202368","-4926","NaN"
"1940490217","true","2011-12-23 19:22:57.000","-1.332916415","-58.3624172","-81730.32016-3512566.532","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","160.3755214759845","-4920","NaN"
"1940490218","true","2011-12-23 19:52:57.000","-1.358470923","-58.35996537","-83303.73567-3512815.754","true","1112","1","gps","Thalassoica antarctica","4155777GPS","4155777","At-sea distribution Antarctic Petrel, Antarctica 2012 (data from Descamps et al. 2016)","158.18393321473664","-4864","NaN"
